year,month,district,crime_type,crime_count
2023,6,Jaffna,Counterfeiting Currency,0
2023,7,Jaffna,Counterfeiting Currency,0
2023,8,Jaffna,Counterfeiting Currency,0
2023,9,Jaffna,Counterfeiting Currency,0
2023,10,Jaffna,Counterfeiting Currency,0
2023,11,Jaffna,Counterfeiting Currency,0
2023,12,Jaffna,Counterfeiting Currency,1
2023,1,Jaffna,Cruelty to Children,0
2023,2,Jaffna,Cruelty to Children,0
2023,3,Jaffna,Cruelty to Children,0
2023,4,Jaffna,Cruelty to Children,0
2023,5,Jaffna,Cruelty to Children,1
2023,6,Jaffna,Cruelty to Children,0
2023,7,Jaffna,Cruelty to Children,0
2023,8,Jaffna,Cruelty to Children,0
2023,9,Jaffna,Cruelty to Children,0
2023,10,Jaffna,Cruelty to Children,0
2023,11,Jaffna,Cruelty to Children,0
2023,12,Jaffna,Cruelty to Children,1
2023,1,Jaffna,Extortions,0
2023,2,Jaffna,Extortions,0
2023,3,Jaffna,Extortions,0
2023,4,Jaffna,Extortions,0
2023,5,Jaffna,Extortions,0
2023,6,Jaffna,Extortions,1
2023,7,Jaffna,Extortions,0
2023,8,Jaffna,Extortions,0
2023,9,Jaffna,Extortions,0
2023,10,Jaffna,Extortions,0
2023,11,Jaffna,Extortions,0
2023,12,Jaffna,Extortions,0
2023,1,Jaffna,Grave Sexual Abuse,0
2023,2,Jaffna,Grave Sexual Abuse,0
2023,3,Jaffna,Grave Sexual Abuse,0
2023,4,Jaffna,Grave Sexual Abuse,0
2023,5,Jaffna,Grave Sexual Abuse,1
2023,6,Jaffna,Grave Sexual Abuse,1
2023,7,Jaffna,Grave Sexual Abuse,0
2023,8,Jaffna,Grave Sexual Abuse,0
2023,9,Jaffna,Grave Sexual Abuse,1
2023,10,Jaffna,Grave Sexual Abuse,1
2023,11,Jaffna,Grave Sexual Abuse,1
2023,12,Jaffna,Grave Sexual Abuse,1
2023,1,Jaffna,Grievous Hurt,2
2023,2,Jaffna,Grievous Hurt,2
2023,3,Jaffna,Grievous Hurt,2
2023,4,Jaffna,Grievous Hurt,2
2023,5,Jaffna,Grievous Hurt,2
2023,6,Jaffna,Grievous Hurt,3
2023,7,Jaffna,Grievous Hurt,3
2023,8,Jaffna,Grievous Hurt,2
2023,9,Jaffna,Grievous Hurt,2
2023,10,Jaffna,Grievous Hurt,2
2023,11,Jaffna,Grievous Hurt,3
2023,12,Jaffna,Grievous Hurt,4
2023,1,Jaffna,House Breaking,11
2023,2,Jaffna,House Breaking,11
2023,3,Jaffna,House Breaking,13
2023,4,Jaffna,House Breaking,12
2023,5,Jaffna,House Breaking,18
2023,6,Jaffna,House Breaking,16
2023,7,Jaffna,House Breaking,15
2023,8,Jaffna,House Breaking,13
2023,9,Jaffna,House Breaking,15
2023,10,Jaffna,House Breaking,13
2023,11,Jaffna,House Breaking,15
2023,12,Jaffna,House Breaking,20
2023,1,Jaffna,Human Trafficking,0
2023,2,Jaffna,Human Trafficking,0
2023,3,Jaffna,Human Trafficking,0
2023,4,Jaffna,Human Trafficking,0
2023,5,Jaffna,Human Trafficking,0
2023,6,Jaffna,Human Trafficking,0
2023,7,Jaffna,Human Trafficking,0
2023,8,Jaffna,Human Trafficking,0
2023,9,Jaffna,Human Trafficking,0
2023,10,Jaffna,Human Trafficking,0
2023,11,Jaffna,Human Trafficking,0
2023,12,Jaffna,Human Trafficking,0
2023,1,Jaffna,Hurt by Dangerous Weapons,4
2023,2,Jaffna,Hurt by Dangerous Weapons,4
2023,3,Jaffna,Hurt by Dangerous Weapons,6
2023,4,Jaffna,Hurt by Dangerous Weapons,4
2023,5,Jaffna,Hurt by Dangerous Weapons,5
2023,6,Jaffna,Hurt by Dangerous Weapons,6
2023,7,Jaffna,Hurt by Dangerous Weapons,6
2023,8,Jaffna,Hurt by Dangerous Weapons,4
2023,9,Jaffna,Hurt by Dangerous Weapons,4
2023,10,Jaffna,Hurt by Dangerous Weapons,4
2023,11,Jaffna,Hurt by Dangerous Weapons,6
2023,12,Jaffna,Hurt by Dangerous Weapons,7
2023,1,Jaffna,Illegal Firearms,0
2023,2,Jaffna,Illegal Firearms,0
2023,3,Jaffna,Illegal Firearms,0
2023,4,Jaffna,Illegal Firearms,0
2023,5,Jaffna,Illegal Firearms,0
2023,6,Jaffna,Illegal Firearms,0
2023,7,Jaffna,Illegal Firearms,0
2023,8,Jaffna,Illegal Firearms,0
2023,9,Jaffna,Illegal Firearms,0
2023,10,Jaffna,Illegal Firearms,0
2023,11,Jaffna,Illegal Firearms,0
2023,12,Jaffna,Illegal Firearms,0
2023,1,Jaffna,Kidnapping,0
2023,2,Jaffna,Kidnapping,0
2023,3,Jaffna,Kidnapping,1
2023,4,Jaffna,Kidnapping,0
2023,5,Jaffna,Kidnapping,1
2023,6,Jaffna,Kidnapping,1
2023,7,Jaffna,Kidnapping,1
2023,8,Jaffna,Kidnapping,1
2023,9,Jaffna,Kidnapping,0
2023,10,Jaffna,Kidnapping,0
2023,11,Jaffna,Kidnapping,1
2023,12,Jaffna,Kidnapping,1
2023,1,Jaffna,Mischief > 50k,1
2023,2,Jaffna,Mischief > 50k,0
2023,3,Jaffna,Mischief > 50k,1
2023,4,Jaffna,Mischief > 50k,1
2023,5,Jaffna,Mischief > 50k,2
2023,6,Jaffna,Mischief > 50k,2
2023,7,Jaffna,Mischief > 50k,1
2023,8,Jaffna,Mischief > 50k,0
2023,9,Jaffna,Mischief > 50k,0
2023,10,Jaffna,Mischief > 50k,0
2023,11,Jaffna,Mischief > 50k,1
2023,12,Jaffna,Mischief > 50k,2
2023,1,Jaffna,Murder,1
2023,2,Jaffna,Murder,0
2023,3,Jaffna,Murder,1
2023,4,Jaffna,Murder,1
2023,5,Jaffna,Murder,1
2023,6,Jaffna,Murder,2
2023,7,Jaffna,Murder,2
2023,8,Jaffna,Murder,1
2023,9,Jaffna,Murder,1
2023,10,Jaffna,Murder,1
2023,11,Jaffna,Murder,1
2023,12,Jaffna,Murder,2
2023,1,Jaffna,Narcotic Drugs,2
2023,2,Jaffna,Narcotic Drugs,2
2023,3,Jaffna,Narcotic Drugs,3
2023,4,Jaffna,Narcotic Drugs,4
2023,5,Jaffna,Narcotic Drugs,4
2023,6,Jaffna,Narcotic Drugs,4
2023,7,Jaffna,Narcotic Drugs,4
2023,8,Jaffna,Narcotic Drugs,2
2023,9,Jaffna,Narcotic Drugs,2
2023,10,Jaffna,Narcotic Drugs,3
2023,11,Jaffna,Narcotic Drugs,4
2023,12,Jaffna,Narcotic Drugs,4
2023,1,Jaffna,Obstructing Police,0
2023,2,Jaffna,Obstructing Police,0
2023,3,Jaffna,Obstructing Police,0
2023,4,Jaffna,Obstructing Police,0
2023,5,Jaffna,Obstructing Police,0
2023,6,Jaffna,Obstructing Police,1
2023,7,Jaffna,Obstructing Police,0
2023,8,Jaffna,Obstructing Police,0
2023,9,Jaffna,Obstructing Police,0
2023,10,Jaffna,Obstructing Police,0
2023,11,Jaffna,Obstructing Police,0
2023,12,Jaffna,Obstructing Police,1
2023,1,Jaffna,Offences Against The State,0
2023,2,Jaffna,Offences Against The State,0
2023,3,Jaffna,Offences Against The State,0
2023,4,Jaffna,Offences Against The State,0
2023,5,Jaffna,Offences Against The State,0
2023,6,Jaffna,Offences Against The State,0
2023,7,Jaffna,Offences Against The State,0
2023,8,Jaffna,Offences Against The State,0
2023,9,Jaffna,Offences Against The State,0
2023,10,Jaffna,Offences Against The State,0
2023,11,Jaffna,Offences Against The State,0
2023,12,Jaffna,Offences Against The State,1
2023,1,Jaffna,Offensive Weapons Act,0
2023,2,Jaffna,Offensive Weapons Act,0
2023,3,Jaffna,Offensive Weapons Act,0
2023,4,Jaffna,Offensive Weapons Act,0
2023,5,Jaffna,Offensive Weapons Act,0
2023,6,Jaffna,Offensive Weapons Act,0
2023,7,Jaffna,Offensive Weapons Act,0
2023,8,Jaffna,Offensive Weapons Act,0
2023,9,Jaffna,Offensive Weapons Act,1
2023,10,Jaffna,Offensive Weapons Act,0
2023,11,Jaffna,Offensive Weapons Act,0
2023,12,Jaffna,Offensive Weapons Act,0
2023,1,Jaffna,Property Theft > 50k,9
2023,2,Jaffna,Property Theft > 50k,10
2023,3,Jaffna,Property Theft > 50k,13
2023,4,Jaffna,Property Theft > 50k,11
2023,5,Jaffna,Property Theft > 50k,14
2023,6,Jaffna,Property Theft > 50k,15
2023,7,Jaffna,Property Theft > 50k,14
2023,8,Jaffna,Property Theft > 50k,11
2023,9,Jaffna,Property Theft > 50k,13
2023,10,Jaffna,Property Theft > 50k,10
2023,11,Jaffna,Property Theft > 50k,11
2023,12,Jaffna,Property Theft > 50k,17
2023,1,Jaffna,Rape (Adult),0
2023,2,Jaffna,Rape (Adult),0
2023,3,Jaffna,Rape (Adult),0
2023,4,Jaffna,Rape (Adult),0
2023,5,Jaffna,Rape (Adult),1
2023,6,Jaffna,Rape (Adult),0
2023,7,Jaffna,Rape (Adult),1
2023,8,Jaffna,Rape (Adult),0
2023,9,Jaffna,Rape (Adult),1
2023,10,Jaffna,Rape (Adult),0
2023,11,Jaffna,Rape (Adult),1
2023,12,Jaffna,Rape (Adult),1
2023,1,Jaffna,Robbery,6
2023,2,Jaffna,Robbery,5
2023,3,Jaffna,Robbery,8
2023,4,Jaffna,Robbery,6
2023,5,Jaffna,Robbery,9
2023,6,Jaffna,Robbery,8
2023,7,Jaffna,Robbery,9
2023,8,Jaffna,Robbery,6
2023,9,Jaffna,Robbery,8
2023,10,Jaffna,Robbery,7
2023,11,Jaffna,Robbery,8
2023,12,Jaffna,Robbery,9
2023,1,Jaffna,Sexual Exploitation Of Children,0
2023,2,Jaffna,Sexual Exploitation Of Children,0
2023,3,Jaffna,Sexual Exploitation Of Children,0
2023,4,Jaffna,Sexual Exploitation Of Children,0
2023,5,Jaffna,Sexual Exploitation Of Children,0
2023,6,Jaffna,Sexual Exploitation Of Children,0
2023,7,Jaffna,Sexual Exploitation Of Children,0
2023,8,Jaffna,Sexual Exploitation Of Children,0
2023,9,Jaffna,Sexual Exploitation Of Children,0
2023,10,Jaffna,Sexual Exploitation Of Children,0
2023,11,Jaffna,Sexual Exploitation Of Children,0
2023,12,Jaffna,Sexual Exploitation Of Children,1
2023,1,Jaffna,Statutory Rape (Consensual),2
2023,2,Jaffna,Statutory Rape (Consensual),1
2023,3,Jaffna,Statutory Rape (Consensual),3
2023,4,Jaffna,Statutory Rape (Consensual),2
2023,5,Jaffna,Statutory Rape (Consensual),3
2023,6,Jaffna,Statutory Rape (Consensual),3
2023,7,Jaffna,Statutory Rape (Consensual),3
2023,8,Jaffna,Statutory Rape (Consensual),2
2023,9,Jaffna,Statutory Rape (Consensual),3
2023,10,Jaffna,Statutory Rape (Consensual),3
2023,11,Jaffna,Statutory Rape (Consensual),2
2023,12,Jaffna,Statutory Rape (Consensual),3
2023,1,Jaffna,Statutory Rape (Non-consensual),0
2023,2,Jaffna,Statutory Rape (Non-consensual),0
2023,3,Jaffna,Statutory Rape (Non-consensual),0
2023,4,Jaffna,Statutory Rape (Non-consensual),0
2023,5,Jaffna,Statutory Rape (Non-consensual),0
2023,6,Jaffna,Statutory Rape (Non-consensual),0
2023,7,Jaffna,Statutory Rape (Non-consensual),0
2023,8,Jaffna,Statutory Rape (Non-consensual),0
2023,9,Jaffna,Statutory Rape (Non-consensual),0
2023,10,Jaffna,Statutory Rape (Non-consensual),0
2023,11,Jaffna,Statutory Rape (Non-consensual),0
2023,12,Jaffna,Statutory Rape (Non-consensual),1
2023,1,Jaffna,Unlawful Assembly/ Riot,0
2023,2,Jaffna,Unlawful Assembly/ Riot,0
2023,3,Jaffna,Unlawful Assembly/ Riot,0
2023,4,Jaffna,Unlawful Assembly/ Riot,0
2023,5,Jaffna,Unlawful Assembly/ Riot,0
2023,6,Jaffna,Unlawful Assembly/ Riot,0
2023,7,Jaffna,Unlawful Assembly/ Riot,0
2023,8,Jaffna,Unlawful Assembly/ Riot,0
2023,9,Jaffna,Unlawful Assembly/ Riot,0
2023,10,Jaffna,Unlawful Assembly/ Riot,0
2023,11,Jaffna,Unlawful Assembly/ Riot,0
2023,12,Jaffna,Unlawful Assembly/ Riot,0
2023,1,Kaluthara,Abduction,1
2023,2,Kaluthara,Abduction,1
2023,3,Kaluthara,Abduction,1
2023,4,Kaluthara,Abduction,1
2023,5,Kaluthara,Abduction,2
2023,6,Kaluthara,Abduction,3
2023,7,Kaluthara,Abduction,2
2023,8,Kaluthara,Abduction,3
2023,9,Kaluthara,Abduction,3
2023,10,Kaluthara,Abduction,3
2023,11,Kaluthara,Abduction,2
2023,12,Kaluthara,Abduction,3
2023,1,Kaluthara,Agriculture Theft > 50k,0
2023,2,Kaluthara,Agriculture Theft > 50k,0
2023,3,Kaluthara,Agriculture Theft > 50k,0
2023,4,Kaluthara,Agriculture Theft > 50k,0
2023,5,Kaluthara,Agriculture Theft > 50k,0
2023,6,Kaluthara,Agriculture Theft > 50k,1
2023,7,Kaluthara,Agriculture Theft > 50k,0
2023,8,Kaluthara,Agriculture Theft > 50k,0
2023,9,Kaluthara,Agriculture Theft > 50k,0
2023,10,Kaluthara,Agriculture Theft > 50k,0
2023,11,Kaluthara,Agriculture Theft > 50k,0
2023,12,Kaluthara,Agriculture Theft > 50k,1
2023,1,Kaluthara,Arson,0
2023,2,Kaluthara,Arson,0
2023,3,Kaluthara,Arson,1
2023,4,Kaluthara,Arson,1
2023,5,Kaluthara,Arson,1
2023,6,Kaluthara,Arson,1
2023,7,Kaluthara,Arson,1
2023,8,Kaluthara,Arson,0
2023,9,Kaluthara,Arson,1
2023,10,Kaluthara,Arson,1
2023,11,Kaluthara,Arson,1
2023,12,Kaluthara,Arson,1
2023,1,Kaluthara,Attempt to Murder,0
2023,2,Kaluthara,Attempt to Murder,0
2023,3,Kaluthara,Attempt to Murder,0
2023,4,Kaluthara,Attempt to Murder,0
2023,5,Kaluthara,Attempt to Murder,0
2023,6,Kaluthara,Attempt to Murder,0
2023,7,Kaluthara,Attempt to Murder,0
2023,8,Kaluthara,Attempt to Murder,0
2023,9,Kaluthara,Attempt to Murder,0
2023,10,Kaluthara,Attempt to Murder,0
2023,11,Kaluthara,Attempt to Murder,1
2023,12,Kaluthara,Attempt to Murder,1
2023,1,Kaluthara,Cattle Theft > 50k,2
2023,2,Kaluthara,Cattle Theft > 50k,2
2023,3,Kaluthara,Cattle Theft > 50k,3
2023,4,Kaluthara,Cattle Theft > 50k,3
2023,5,Kaluthara,Cattle Theft > 50k,3
2023,6,Kaluthara,Cattle Theft > 50k,3
2023,7,Kaluthara,Cattle Theft > 50k,3
2023,8,Kaluthara,Cattle Theft > 50k,2
2023,9,Kaluthara,Cattle Theft > 50k,2
2023,10,Kaluthara,Cattle Theft > 50k,2
2023,11,Kaluthara,Cattle Theft > 50k,4
2023,12,Kaluthara,Cattle Theft > 50k,3
2023,1,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,2,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,3,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,4,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,5,Kaluthara,Cheating / Breach of Trust > 300k,6
2023,6,Kaluthara,Cheating / Breach of Trust > 300k,6
2023,7,Kaluthara,Cheating / Breach of Trust > 300k,6
2023,8,Kaluthara,Cheating / Breach of Trust > 300k,3
2023,9,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,10,Kaluthara,Cheating / Breach of Trust > 300k,4
2023,11,Kaluthara,Cheating / Breach of Trust > 300k,6
2023,12,Kaluthara,Cheating / Breach of Trust > 300k,6
2023,1,Kaluthara,Counterfeiting Currency,0
2023,2,Kaluthara,Counterfeiting Currency,0
2023,3,Kaluthara,Counterfeiting Currency,0
2023,4,Kaluthara,Counterfeiting Currency,0
2023,5,Kaluthara,Counterfeiting Currency,0
2023,6,Kaluthara,Counterfeiting Currency,1
2023,7,Kaluthara,Counterfeiting Currency,1
2023,8,Kaluthara,Counterfeiting Currency,0
2023,9,Kaluthara,Counterfeiting Currency,0
2023,10,Kaluthara,Counterfeiting Currency,0
2023,11,Kaluthara,Counterfeiting Currency,1
2023,12,Kaluthara,Counterfeiting Currency,0
2023,1,Kaluthara,Cruelty to Children,0
2023,2,Kaluthara,Cruelty to Children,0
2023,3,Kaluthara,Cruelty to Children,0
2023,4,Kaluthara,Cruelty to Children,0
2023,5,Kaluthara,Cruelty to Children,1
2023,6,Kaluthara,Cruelty to Children,0
2023,7,Kaluthara,Cruelty to Children,1
2023,8,Kaluthara,Cruelty to Children,0
2023,9,Kaluthara,Cruelty to Children,0
2023,10,Kaluthara,Cruelty to Children,0
2023,11,Kaluthara,Cruelty to Children,0
2023,12,Kaluthara,Cruelty to Children,1
2023,1,Kaluthara,Extortions,0
2023,2,Kaluthara,Extortions,0
2023,3,Kaluthara,Extortions,0
2023,4,Kaluthara,Extortions,0
2023,5,Kaluthara,Extortions,0
2023,6,Kaluthara,Extortions,0
2023,7,Kaluthara,Extortions,0
2023,8,Kaluthara,Extortions,0
2023,9,Kaluthara,Extortions,0
2023,10,Kaluthara,Extortions,0
2023,11,Kaluthara,Extortions,1
2023,12,Kaluthara,Extortions,0
2023,1,Kaluthara,Grave Sexual Abuse,1
2023,2,Kaluthara,Grave Sexual Abuse,1
2023,3,Kaluthara,Grave Sexual Abuse,2
2023,4,Kaluthara,Grave Sexual Abuse,2
2023,5,Kaluthara,Grave Sexual Abuse,3
2023,6,Kaluthara,Grave Sexual Abuse,3
2023,7,Kaluthara,Grave Sexual Abuse,3
2023,8,Kaluthara,Grave Sexual Abuse,2
2023,9,Kaluthara,Grave Sexual Abuse,2
2023,10,Kaluthara,Grave Sexual Abuse,3
2023,11,Kaluthara,Grave Sexual Abuse,1
2023,12,Kaluthara,Grave Sexual Abuse,3
2023,1,Kaluthara,Grievous Hurt,0
2023,2,Kaluthara,Grievous Hurt,0
2023,3,Kaluthara,Grievous Hurt,0
2023,4,Kaluthara,Grievous Hurt,1
2023,5,Kaluthara,Grievous Hurt,1
2023,6,Kaluthara,Grievous Hurt,1
2023,7,Kaluthara,Grievous Hurt,1
2023,8,Kaluthara,Grievous Hurt,0
2023,9,Kaluthara,Grievous Hurt,1
2023,10,Kaluthara,Grievous Hurt,1
2023,11,Kaluthara,Grievous Hurt,1
2023,12,Kaluthara,Grievous Hurt,1
2023,1,Kaluthara,House Breaking,21
2023,2,Kaluthara,House Breaking,18
2023,3,Kaluthara,House Breaking,26
2023,4,Kaluthara,House Breaking,24
2023,5,Kaluthara,House Breaking,25
2023,6,Kaluthara,House Breaking,26
2023,7,Kaluthara,House Breaking,30
2023,8,Kaluthara,House Breaking,24
2023,9,Kaluthara,House Breaking,23
2023,10,Kaluthara,House Breaking,22
2023,11,Kaluthara,House Breaking,27
2023,12,Kaluthara,House Breaking,28
2023,1,Kaluthara,Human Trafficking,0
2023,2,Kaluthara,Human Trafficking,0
2023,3,Kaluthara,Human Trafficking,0
2023,4,Kaluthara,Human Trafficking,0
2023,5,Kaluthara,Human Trafficking,0
2023,6,Kaluthara,Human Trafficking,0
2023,7,Kaluthara,Human Trafficking,0
2023,8,Kaluthara,Human Trafficking,0
2023,9,Kaluthara,Human Trafficking,0
2023,10,Kaluthara,Human Trafficking,0
2023,11,Kaluthara,Human Trafficking,0
2023,12,Kaluthara,Human Trafficking,1
2023,1,Kaluthara,Hurt by Dangerous Weapons,3
2023,2,Kaluthara,Hurt by Dangerous Weapons,2
2023,3,Kaluthara,Hurt by Dangerous Weapons,2
2023,4,Kaluthara,Hurt by Dangerous Weapons,3
2023,5,Kaluthara,Hurt by Dangerous Weapons,4
2023,6,Kaluthara,Hurt by Dangerous Weapons,4
2023,7,Kaluthara,Hurt by Dangerous Weapons,4
2023,8,Kaluthara,Hurt by Dangerous Weapons,4
2023,9,Kaluthara,Hurt by Dangerous Weapons,4
2023,10,Kaluthara,Hurt by Dangerous Weapons,2
2023,11,Kaluthara,Hurt by Dangerous Weapons,5
2023,12,Kaluthara,Hurt by Dangerous Weapons,5
2023,1,Kaluthara,Illegal Firearms,0
2023,2,Kaluthara,Illegal Firearms,0
2023,3,Kaluthara,Illegal Firearms,0
2023,4,Kaluthara,Illegal Firearms,0
2023,5,Kaluthara,Illegal Firearms,0
2023,6,Kaluthara,Illegal Firearms,0
2023,7,Kaluthara,Illegal Firearms,0
2023,8,Kaluthara,Illegal Firearms,0
2023,9,Kaluthara,Illegal Firearms,0
2023,10,Kaluthara,Illegal Firearms,0
2023,11,Kaluthara,Illegal Firearms,0
2023,12,Kaluthara,Illegal Firearms,1
2023,1,Kaluthara,Kidnapping,0
2023,2,Kaluthara,Kidnapping,0
2023,3,Kaluthara,Kidnapping,0
2023,4,Kaluthara,Kidnapping,0
2023,5,Kaluthara,Kidnapping,1
2023,6,Kaluthara,Kidnapping,1
2023,7,Kaluthara,Kidnapping,0
2023,8,Kaluthara,Kidnapping,0
2023,9,Kaluthara,Kidnapping,0
2023,10,Kaluthara,Kidnapping,0
2023,11,Kaluthara,Kidnapping,0
2023,12,Kaluthara,Kidnapping,1
2023,1,Kaluthara,Mischief > 50k,0
2023,2,Kaluthara,Mischief > 50k,0
2023,3,Kaluthara,Mischief > 50k,1
2023,4,Kaluthara,Mischief > 50k,1
2023,5,Kaluthara,Mischief > 50k,1
2023,6,Kaluthara,Mischief > 50k,1
2023,7,Kaluthara,Mischief > 50k,1
2023,8,Kaluthara,Mischief > 50k,0
2023,9,Kaluthara,Mischief > 50k,1
2023,10,Kaluthara,Mischief > 50k,0
2023,11,Kaluthara,Mischief > 50k,1
2023,12,Kaluthara,Mischief > 50k,1
2023,1,Kaluthara,Murder,1
2023,2,Kaluthara,Murder,1
2023,3,Kaluthara,Murder,1
2023,4,Kaluthara,Murder,2
2023,5,Kaluthara,Murder,1
2023,6,Kaluthara,Murder,3
2023,7,Kaluthara,Murder,3
2023,8,Kaluthara,Murder,1
2023,9,Kaluthara,Murder,1
2023,10,Kaluthara,Murder,3
2023,11,Kaluthara,Murder,3
2023,12,Kaluthara,Murder,3
2023,1,Kaluthara,Narcotic Drugs,17
2023,2,Kaluthara,Narcotic Drugs,16
2023,3,Kaluthara,Narcotic Drugs,16
2023,4,Kaluthara,Narcotic Drugs,18
2023,5,Kaluthara,Narcotic Drugs,20
2023,6,Kaluthara,Narcotic Drugs,26
2023,7,Kaluthara,Narcotic Drugs,22
2023,8,Kaluthara,Narcotic Drugs,19
2023,9,Kaluthara,Narcotic Drugs,22
2023,10,Kaluthara,Narcotic Drugs,17
2023,11,Kaluthara,Narcotic Drugs,21
2023,12,Kaluthara,Narcotic Drugs,25
2023,1,Kaluthara,Obstructing Police,0
2023,2,Kaluthara,Obstructing Police,0
2023,3,Kaluthara,Obstructing Police,0
2023,4,Kaluthara,Obstructing Police,0
2023,5,Kaluthara,Obstructing Police,1
2023,6,Kaluthara,Obstructing Police,1
2023,7,Kaluthara,Obstructing Police,0
2023,8,Kaluthara,Obstructing Police,0
2023,9,Kaluthara,Obstructing Police,0
2023,10,Kaluthara,Obstructing Police,0
2023,11,Kaluthara,Obstructing Police,0
2023,12,Kaluthara,Obstructing Police,1
2023,1,Kaluthara,Offences Against The State,0
2023,2,Kaluthara,Offences Against The State,0
2023,3,Kaluthara,Offences Against The State,0
2023,4,Kaluthara,Offences Against The State,0
2023,5,Kaluthara,Offences Against The State,0
2023,6,Kaluthara,Offences Against The State,0
2023,7,Kaluthara,Offences Against The State,0
2023,8,Kaluthara,Offences Against The State,0
2023,9,Kaluthara,Offences Against The State,0
2023,10,Kaluthara,Offences Against The State,0
2023,11,Kaluthara,Offences Against The State,0
2023,12,Kaluthara,Offences Against The State,0
2023,1,Kaluthara,Offensive Weapons Act,0
2023,2,Kaluthara,Offensive Weapons Act,0
2023,3,Kaluthara,Offensive Weapons Act,0
2023,4,Kaluthara,Offensive Weapons Act,0
2023,5,Kaluthara,Offensive Weapons Act,1
2023,6,Kaluthara,Offensive Weapons Act,1
2023,7,Kaluthara,Offensive Weapons Act,1
2023,8,Kaluthara,Offensive Weapons Act,0
2023,9,Kaluthara,Offensive Weapons Act,0
2023,10,Kaluthara,Offensive Weapons Act,0
2023,11,Kaluthara,Offensive Weapons Act,0
2023,12,Kaluthara,Offensive Weapons Act,1
2023,1,Kaluthara,Property Theft > 50k,10
2023,2,Kaluthara,Property Theft > 50k,10
2023,3,Kaluthara,Property Theft > 50k,11
2023,4,Kaluthara,Property Theft > 50k,11
2023,5,Kaluthara,Property Theft > 50k,13
2023,6,Kaluthara,Property Theft > 50k,14
2023,7,Kaluthara,Property Theft > 50k,15
2023,8,Kaluthara,Property Theft > 50k,11
2023,9,Kaluthara,Property Theft > 50k,13
2023,10,Kaluthara,Property Theft > 50k,11
2023,11,Kaluthara,Property Theft > 50k,14
2023,12,Kaluthara,Property Theft > 50k,15
2023,1,Kaluthara,Rape (Adult),0
2023,2,Kaluthara,Rape (Adult),0
2023,3,Kaluthara,Rape (Adult),1
2023,4,Kaluthara,Rape (Adult),0
2023,5,Kaluthara,Rape (Adult),1
2023,6,Kaluthara,Rape (Adult),0
2023,7,Kaluthara,Rape (Adult),0
2023,8,Kaluthara,Rape (Adult),0
2023,9,Kaluthara,Rape (Adult),0
2023,10,Kaluthara,Rape (Adult),1
2023,11,Kaluthara,Rape (Adult),0
2023,12,Kaluthara,Rape (Adult),1
2023,1,Kaluthara,Robbery,6
2023,2,Kaluthara,Robbery,5
2023,3,Kaluthara,Robbery,7
2023,4,Kaluthara,Robbery,7
2023,5,Kaluthara,Robbery,9
2023,6,Kaluthara,Robbery,9
2023,7,Kaluthara,Robbery,8
2023,8,Kaluthara,Robbery,7
2023,9,Kaluthara,Robbery,6
2023,10,Kaluthara,Robbery,6
2023,11,Kaluthara,Robbery,9
2023,12,Kaluthara,Robbery,8
2023,1,Kaluthara,Sexual Exploitation Of Children,0
2023,2,Kaluthara,Sexual Exploitation Of Children,0
2023,3,Kaluthara,Sexual Exploitation Of Children,0
2023,4,Kaluthara,Sexual Exploitation Of Children,0
2023,5,Kaluthara,Sexual Exploitation Of Children,0
2023,6,Kaluthara,Sexual Exploitation Of Children,0
2023,7,Kaluthara,Sexual Exploitation Of Children,0
2023,8,Kaluthara,Sexual Exploitation Of Children,0
2023,9,Kaluthara,Sexual Exploitation Of Children,0
2023,10,Kaluthara,Sexual Exploitation Of Children,0
2023,11,Kaluthara,Sexual Exploitation Of Children,0
2023,12,Kaluthara,Sexual Exploitation Of Children,0
2023,1,Kaluthara,Statutory Rape (Consensual),3
2023,2,Kaluthara,Statutory Rape (Consensual),2
2023,3,Kaluthara,Statutory Rape (Consensual),3
2023,4,Kaluthara,Statutory Rape (Consensual),3
2023,5,Kaluthara,Statutory Rape (Consensual),3
2023,6,Kaluthara,Statutory Rape (Consensual),5
2023,7,Kaluthara,Statutory Rape (Consensual),4
2023,8,Kaluthara,Statutory Rape (Consensual),3
2023,9,Kaluthara,Statutory Rape (Consensual),4
2023,10,Kaluthara,Statutory Rape (Consensual),3
2023,11,Kaluthara,Statutory Rape (Consensual),3
2023,12,Kaluthara,Statutory Rape (Consensual),4
2023,1,Kaluthara,Statutory Rape (Non-consensual),0
2023,2,Kaluthara,Statutory Rape (Non-consensual),0
2023,3,Kaluthara,Statutory Rape (Non-consensual),0
2023,4,Kaluthara,Statutory Rape (Non-consensual),1
2023,5,Kaluthara,Statutory Rape (Non-consensual),1
2023,6,Kaluthara,Statutory Rape (Non-consensual),1
2023,7,Kaluthara,Statutory Rape (Non-consensual),1
2023,8,Kaluthara,Statutory Rape (Non-consensual),1
2023,9,Kaluthara,Statutory Rape (Non-consensual),1
2023,10,Kaluthara,Statutory Rape (Non-consensual),1
